fold_externo,condicion,feature,idf
4,Original,diversa,3.1000608288825715
4,Original,diversa índole,3.2823823856765264
4,Original,diversas,3.1000608288825715
4,Original,diversidad,3.1000608288825715
4,Original,diversos,2.589235205116581
4,Original,económico,3.2823823856765264
4,Original,educación,3.793208009442517
4,Original,efectiva,2.406913648322626
4,Original,efectivamente,3.1000608288825715
4,Original,eficiencia,2.4939250253122562
4,Original,egresado,2.1837700970084164
4,Original,egresado ingeniería,3.1000608288825715
4,Original,egreso,2.406913648322626
4,Original,egreso ingeniero,3.1000608288825715
4,Original,ejecución,3.1000608288825715
4,Original,ello,3.2823823856765264
4,Original,emergentes,2.9459101490553135
4,Original,emprendimiento,2.8123787564307907
4,Original,emprendimientos,2.9459101490553135
4,Original,empresarial,3.505525936990736
4,Original,empresariales,3.793208009442517
4,Original,empresas,2.9459101490553135
4,Original,entorno,2.6945957207744073
4,Original,equipo,2.9459101490553135
4,Original,equipos,1.5959834321062976
4,Original,equipos multidisciplinarios,2.3268709406490897
4,Original,equipos trabajo,2.406913648322626
4,Original,especialidad,3.1000608288825715
4,Original,especialización,3.2823823856765264
4,Original,estrategias,3.2823823856765264
4,Original,está,3.2823823856765264
4,Original,estándares,2.4939250253122562
4,Original,estándares calidad,3.505525936990736
4,Original,evaluación,2.6945957207744073
4,Original,evaluar,2.4939250253122562
4,Original,evaluar gestionar,3.1000608288825715
4,Original,evolución,2.8123787564307907
4,Original,experiencia,3.793208009442517
4,Original,fin,3.505525936990736
4,Original,forma,1.9473813189441862
4,Original,formación,1.5959834321062976
4,Original,formación ciencias,2.9459101490553135
4,Original,formación permite,2.9459101490553135
4,Original,función,3.505525936990736
4,Original,generación,3.1000608288825715
4,Original,generando,3.1000608288825715
4,Original,generar,2.6945957207744073
4,Original,generar soluciones,3.1000608288825715
4,Original,gestiona,3.2823823856765264
4,Original,gestionar,2.001448540214462
4,Original,gestionar proyectos,2.589235205116581
4,Original,gestión,1.9473813189441862
4,Original,gestión información,3.505525936990736
4,Original,gestión proyectos,2.6945957207744073
4,Original,global,2.8123787564307907
4,Original,habilidades,2.406913648322626
4,Original,hardware,2.6945957207744073
4,Original,herramientas,2.252762968495368
4,Original,humana,3.2823823856765264
4,Original,identificar,3.1000608288825715
4,Original,idioma,3.1000608288825715
4,Original,idioma inglés,3.1000608288825715
4,Original,impacto,3.1000608288825715
4,Original,implementa,3.1000608288825715
4,Original,implementación,2.589235205116581
4,Original,implementar,2.1192315758708453
4,Original,implementar soluciones,3.1000608288825715
4,Original,industria,2.589235205116581
4,Original,información,1.3083013596545165
4,Original,información comunicaciones,2.9459101490553135
4,Original,información comunicación,2.9459101490553135
4,Original,informática,1.1541506798272583
4,Original,informática universidad,2.0586069540544107
4,Original,informáticas,2.3268709406490897
4,Original,informático,2.589235205116581
4,Original,informático universidad,3.1000608288825715
4,Original,informáticos,1.5596157879354227
4,Original,ingeniera,3.2823823856765264
4,Original,ingeniero,1.4578330936254802
4,Original,ingeniero civil,2.1837700970084164
4,Original,ingeniero ejecución,3.2823823856765264
4,Original,ingeniero informática,2.8123787564307907
4,Original,ingeniería,1.2029408439966904
4,Original,ingeniería civil,2.406913648322626
4,Original,ingeniería informática,2.001448540214462
4,Original,ingeniería software,2.3268709406490897
4,Original,inglés,2.8123787564307907
4,Original,innovación,1.756326082181477
4,Original,innovación emprendimiento,3.1000608288825715
4,Original,innovador,3.505525936990736
4,Original,innovadoras,2.406913648322626
4,Original,instituciones,2.9459101490553135
4,Original,instituciones públicas,3.1000608288825715
4,Original,instituto,3.1000608288825715
4,Original,integración,2.9459101490553135
4,Original,integral,2.589235205116581
4,Original,integrales,3.2823823856765264
4,Original,inteligencia,2.3268709406490897
4,Original,inteligencia artificial,2.589235205116581
4,Original,interdisciplinarios,3.1000608288825715
4,Original,internacionales,3.505525936990736
4,Original,investigación,2.8123787564307907
4,Original,jefe,3.2823823856765264
4,Original,junto,3.2823823856765264
4,Original,laboral,3.2823823856765264
4,Original,legal,3.505525936990736
4,Original,legal vigente,3.505525936990736
4,Original,lenguajes,2.9459101490553135
4,Original,lenguajes programación,3.1000608288825715
4,Original,liderando,3.505525936990736
4,Original,liderar,2.3268709406490897
4,Original,liderar equipos,2.589235205116581
4,Original,liderazgo,2.6945957207744073
4,Original,manager,3.793208009442517
4,Original,manejo,3.2823823856765264
4,Original,manera,2.6945957207744073
4,Original,mantención,3.1000608288825715
4,Original,marco,3.1000608288825715
4,Original,marcos,3.793208009442517
4,Original,mediante,2.9459101490553135
4,Original,medio,2.589235205116581
4,Original,mejora,2.4939250253122562
4,Original,mejora continua,3.1000608288825715
4,Original,metodologías,2.4939250253122562
4,Original,modelos,3.2823823856765264
4,Original,multidisciplinarios,1.9473813189441862
4,Original,mundo,2.6945957207744073
4,Original,nacional,3.1000608288825715
4,Original,necesidades,2.1837700970084164
4,Original,negocios,2.6945957207744073
4,Original,nivel,2.406913648322626
4,Original,normativa,3.2823823856765264
4,Original,normativa legal,3.505525936990736
4,Original,nuevas,2.9459101490553135
4,Original,objetivos,2.9459101490553135
4,Original,organizacionales,2.589235205116581
4,Original,organizaciones,1.756326082181477
4,Original,organización,2.252762968495368
4,Original,partir,2.9459101490553135
4,Original,país,2.8123787564307907
4,Original,pensamiento,2.8123787564307907
4,Original,pensamiento crítico,2.9459101490553135
4,Original,perfil,2.1192315758708453
4,Original,perfil egreso,2.406913648322626
4,Original,permanente,2.589235205116581
4,Original,permitan,2.8123787564307907
4,Original,permite,2.0586069540544107
4,Original,persona,2.8123787564307907
4,Original,personas,2.4939250253122562
4,Original,plan,3.1000608288825715
4,Original,planificar,3.1000608288825715
4,Original,plataformas,2.9459101490553135
4,Original,podrá,3.505525936990736
4,Original,posee,2.252762968495368
4,Original,presencial,3.2823823856765264
4,Original,principios,2.252762968495368
4,Original,principios éticos,3.2823823856765264
4,Original,privadas,2.9459101490553135
4,Original,privado,3.1000608288825715
4,Original,problemas,1.8472978603872037
4,Original,problemas complejos,2.9459101490553135
4,Original,problemáticas,2.9459101490553135
4,Original,procesos,1.8472978603872037
4,Original,productivo,3.793208009442517
4,Original,profesional,1.1782482314063187
4,Original,profesional capaz,3.1000608288825715
4,Original,profesionales,2.252762968495368
4,Original,profesionales capaces,3.2823823856765264
4,Original,profesión,3.1000608288825715
4,Original,programa,2.6945957207744073
4,Original,programación,2.6945957207744073
4,Original,promoción,3.2823823856765264
4,Original,promoción bien,3.2823823856765264
4,Original,propios,3.1000608288825715
4,Original,proyectos,1.336472236621213
4,Original,proyectos informáticos,2.1837700970084164
4,Original,proyectos tecnologías,3.2823823856765264
4,Original,proyectos tecnológicos,2.8123787564307907
4,Original,prácticas,2.9459101490553135
4,Original,prácticas industria,3.505525936990736
4,Original,públicas,2.9459101490553135
4,Original,públicas privadas,2.9459101490553135
4,Original,público,3.2823823856765264
4,Original,quehacer,3.2823823856765264
4,Original,quehacer profesional,3.2823823856765264
4,Original,recursos,2.4939250253122562
4,Original,redes,2.6945957207744073
4,Original,región,3.505525936990736
4,Original,relacionados,3.1000608288825715
4,Original,requerimientos,2.9459101490553135
4,Original,resolución,3.2823823856765264
4,Original,resolver,2.0586069540544107
4,Original,resolver problemas,2.3268709406490897
4,Original,respetando,3.1000608288825715
4,Original,respeto,3.1000608288825715
4,Original,responsabilidad,2.252762968495368
4,Original,responsabilidad social,2.406913648322626
4,Original,responsable,3.1000608288825715
4,Original,resultados,3.505525936990736
4,Original,rol,3.505525936990736
4,Original,sector,3.1000608288825715
4,Original,sector público,3.2823823856765264
4,Original,sede,3.505525936990736
4,Original,seguridad,2.1192315758708453
4,Original,seguridad información,3.1000608288825715
4,Original,según,2.6945957207744073
4,Original,sello,2.589235205116581
4,Original,semestres,3.2823823856765264
4,Original,sentido,3.1000608288825715
4,Original,servicios,2.3268709406490897
4,Original,siendo,2.9459101490553135
4,Original,siendo capaz,3.1000608288825715
4,Original,sistemas,1.4578330936254802
4,Original,sistemas computacionales,3.2823823856765264
4,Original,sistemas información,2.589235205116581
4,Original,sistemas informáticos,2.4939250253122562
4,Original,sistemas redes,3.1000608288825715
4,Original,social,1.8472978603872037
4,Original,sociales,3.2823823856765264
4,Original,sociedad,2.4939250253122562
4,Original,software,1.4578330936254802
4,Original,software hardware,3.1000608288825715
4,Original,soluciones,1.3654597734944653
4,Original,soluciones informáticas,2.589235205116581
4,Original,soluciones innovadoras,3.2823823856765264
4,Original,soluciones tecnológicas,2.589235205116581
4,Original,sostenible,3.1000608288825715
4,Original,superior,3.2823823856765264
4,Original,sólida,2.589235205116581
4,Original,sólida formación,2.589235205116581
4,Original,sólidos,3.1000608288825715
4,Original,tecnología,2.8123787564307907
4,Original,tecnologías,1.2809023854664021
4,Original,tecnologías información,1.5596157879354227
4,Original,tecnológica,2.406913648322626
4,Original,tecnológicas,2.252762968495368
4,Original,tecnológico,2.9459101490553135
4,Original,tecnológicos,2.1837700970084164
4,Original,telecomunicaciones,3.1000608288825715
4,Original,tic,2.9459101490553135
4,Original,toma,2.406913648322626
4,Original,toma decisiones,2.406913648322626
4,Original,trabajar,2.6945957207744073
4,Original,trabajo,1.672944473242426
4,Original,transformación,2.3268709406490897
4,Original,transformación digital,2.589235205116581
4,Original,través,2.1192315758708453
4,Original,trayectoria,3.2823823856765264
4,Original,técnicas,3.1000608288825715
4,Original,técnico,3.1000608288825715
4,Original,técnicos,3.2823823856765264
4,Original,título,3.1000608288825715
4,Original,título profesional,3.2823823856765264
4,Original,universidad,1.4578330936254802
4,Original,universidad católica,2.6945957207744073
4,Original,universitario,3.505525936990736
4,Original,uso,2.6945957207744073
4,Original,utilizando,2.9459101490553135
4,Original,utilizando herramientas,3.505525936990736
4,Original,valor,2.589235205116581
4,Original,vida,2.8123787564307907
4,Original,vida según,3.2823823856765264
4,Original,vigente,3.1000608288825715
4,Original,visión,2.4939250253122562
4,Original,visión cristiana,3.2823823856765264
4,Original,ámbito,2.589235205116581
4,Original,ámbitos,2.8123787564307907
4,Original,área,2.6945957207744073
4,Original,áreas,2.4939250253122562
4,Original,énfasis,3.2823823856765264
4,Original,ética,2.1837700970084164
4,Original,ético,2.4939250253122562
4,Original,éticos,2.9459101490553135
4,Original,índole,3.2823823856765264
4,Solo_titulos,000,3.505525936990736
4,Solo_titulos,000 arancel,3.793208009442517
4,Solo_titulos,10,3.1000608288825715
4,Solo_titulos,2026,3.505525936990736
4,Solo_titulos,25,3.793208009442517
4,Solo_titulos,acciones,3.2823823856765264
4,Solo_titulos,acreditación,3.793208009442517
4,Solo_titulos,actualización,2.9459101490553135
4,Solo_titulos,acuerdo,2.9459101490553135
4,Solo_titulos,adaptarse,3.1000608288825715
4,Solo_titulos,además,2.1837700970084164
4,Solo_titulos,admisión,3.505525936990736
4,Solo_titulos,ambiental,2.9459101490553135
4,Solo_titulos,analista,3.2823823856765264
4,Solo_titulos,analizar,2.8123787564307907
4,Solo_titulos,analítica,2.9459101490553135
4,Solo_titulos,análisis,2.8123787564307907
4,Solo_titulos,análisis datos,3.2823823856765264
4,Solo_titulos,aplica,3.1000608288825715
4,Solo_titulos,aplicaciones,3.2823823856765264
4,Solo_titulos,aplicación,2.6945957207744073
4,Solo_titulos,aplicada,2.9459101490553135
4,Solo_titulos,aplicando,2.589235205116581
4,Solo_titulos,aplicando conocimientos,3.2823823856765264
4,Solo_titulos,aplicar,2.8123787564307907
4,Solo_titulos,apoyar,3.1000608288825715
4,Solo_titulos,aprendizaje,2.406913648322626
4,Solo_titulos,arancel,3.793208009442517
4,Solo_titulos,artificial,2.589235205116581
4,Solo_titulos,asimismo,2.9459101490553135
4,Solo_titulos,asociados,3.1000608288825715
4,Solo_titulos,así,2.589235205116581
4,Solo_titulos,autónoma,2.9459101490553135
4,Solo_titulos,año,3.2823823856765264
4,Solo_titulos,años,3.793208009442517
4,Solo_titulos,basadas,3.2823823856765264
4,Solo_titulos,base,2.9459101490553135
4,Solo_titulos,bases,2.6945957207744073
4,Solo_titulos,bases datos,2.8123787564307907
4,Solo_titulos,bien,2.8123787564307907
4,Solo_titulos,bien común,2.9459101490553135
4,Solo_titulos,buenas,3.1000608288825715
4,Solo_titulos,buenas prácticas,3.1000608288825715
4,Solo_titulos,básicas,2.3268709406490897
4,Solo_titulos,básicas ciencias,3.1000608288825715
4,Solo_titulos,básicas ingeniería,3.1000608288825715
4,Solo_titulos,calidad,2.252762968495368
4,Solo_titulos,calidad seguridad,3.1000608288825715
4,Solo_titulos,cambio,3.2823823856765264
4,Solo_titulos,campo,3.1000608288825715
4,Solo_titulos,campus,3.505525936990736
4,Solo_titulos,capaces,2.589235205116581
4,Solo_titulos,capacidad,1.8472978603872037
4,Solo_titulos,capacidad trabajar,2.9459101490553135
4,Solo_titulos,capacidades,2.9459101490553135
4,Solo_titulos,capacitado,3.1000608288825715
4,Solo_titulos,capaz,2.001448540214462
4,Solo_titulos,capaz concebir,3.505525936990736
4,Solo_titulos,carrera,1.9473813189441862
4,Solo_titulos,carrera universidad,2.9459101490553135
4,Solo_titulos,carreras,3.505525936990736
4,Solo_titulos,católica,2.6945957207744073
4,Solo_titulos,chile,3.2823823856765264
4,Solo_titulos,ciberseguridad,3.505525936990736
4,Solo_titulos,ciclo,3.2823823856765264
4,Solo_titulos,ciclo vida,3.505525936990736
4,Solo_titulos,ciencia,2.6945957207744073
4,Solo_titulos,ciencia datos,3.1000608288825715
4,Solo_titulos,ciencias,1.713766467762681
4,Solo_titulos,ciencias básicas,2.3268709406490897
4,Solo_titulos,ciencias ingeniería,2.4939250253122562
4,Solo_titulos,civil,2.589235205116581
4,Solo_titulos,civil computación,3.2823823856765264
4,Solo_titulos,competencias,2.0586069540544107
4,Solo_titulos,complejos,2.589235205116581
4,Solo_titulos,comprometido,2.8123787564307907
4,Solo_titulos,compromiso,2.3268709406490897
4,Solo_titulos,compromiso ético,3.1000608288825715
4,Solo_titulos,computacionales,2.9459101490553135
4,Solo_titulos,computación,2.1837700970084164
4,Solo_titulos,computación informática,2.8123787564307907
4,Solo_titulos,computadores,3.505525936990736
4,Solo_titulos,comunicaciones,2.8123787564307907
4,Solo_titulos,comunicación,2.001448540214462
4,Solo_titulos,comunicación efectiva,2.8123787564307907
4,Solo_titulos,comunicarse,2.8123787564307907
4,Solo_titulos,común,2.6945957207744073
4,Solo_titulos,concebir,3.2823823856765264
4,Solo_titulos,concebir diseñar,3.2823823856765264
4,Solo_titulos,concepción,3.2823823856765264
4,Solo_titulos,conocimiento,2.9459101490553135
4,Solo_titulos,conocimientos,1.756326082181477
4,Solo_titulos,considerando,2.6945957207744073
4,Solo_titulos,constante,3.1000608288825715
4,Solo_titulos,consultor,3.1000608288825715
4,Solo_titulos,contexto,2.406913648322626
4,Solo_titulos,contexto global,3.505525936990736
4,Solo_titulos,contextos,2.3268709406490897
4,Solo_titulos,continua,2.589235205116581
4,Solo_titulos,contribuir,3.1000608288825715
4,Solo_titulos,contribuyendo,2.9459101490553135
4,Solo_titulos,cristiana,3.1000608288825715
4,Solo_titulos,criterios,3.2823823856765264
4,Solo_titulos,crítico,2.6945957207744073
4,Solo_titulos,cualquier,3.1000608288825715
4,Solo_titulos,datos,1.5959834321062976
4,Solo_titulos,decisiones,2.252762968495368
4,Solo_titulos,desafíos,2.9459101490553135
4,Solo_titulos,desarrolla,2.589235205116581
4,Solo_titulos,desarrollar,2.001448540214462
4,Solo_titulos,desarrollar soluciones,2.9459101490553135
4,Solo_titulos,desarrollo,1.5245244681241528
4,Solo_titulos,desarrollo software,2.6945957207744073
4,Solo_titulos,desempeña,3.2823823856765264
4,Solo_titulos,desempeñarse,2.3268709406490897
4,Solo_titulos,desempeño,2.8123787564307907
4,Solo_titulos,desenvolverse,2.9459101490553135
4,Solo_titulos,diferentes,3.1000608288825715
4,Solo_titulos,digital,2.589235205116581
4,Solo_titulos,digitales,2.589235205116581
4,Solo_titulos,director,3.793208009442517
4,Solo_titulos,disciplina,2.8123787564307907
4,Solo_titulos,disciplinar,3.2823823856765264
4,Solo_titulos,diseña,2.9459101490553135
4,Solo_titulos,diseñar,2.0586069540544107
4,Solo_titulos,diseñar implementar,2.589235205116581
4,Solo_titulos,diseño,2.3268709406490897
4,Solo_titulos,distintas,2.8123787564307907
4,Solo_titulos,diversa,3.1000608288825715
4,Solo_titulos,diversa índole,3.2823823856765264
4,Solo_titulos,diversas,3.1000608288825715
4,Solo_titulos,diversidad,3.1000608288825715
4,Solo_titulos,diversos,2.589235205116581
4,Solo_titulos,económico,3.2823823856765264
4,Solo_titulos,educación,3.793208009442517
4,Solo_titulos,efectiva,2.406913648322626
4,Solo_titulos,efectivamente,3.1000608288825715
4,Solo_titulos,eficiencia,2.4939250253122562
4,Solo_titulos,egresado,2.1837700970084164
4,Solo_titulos,egreso,2.406913648322626
4,Solo_titulos,ejecución,3.2823823856765264
4,Solo_titulos,ello,3.2823823856765264
4,Solo_titulos,emergentes,2.9459101490553135
4,Solo_titulos,emprendimiento,2.8123787564307907
4,Solo_titulos,emprendimientos,2.9459101490553135
4,Solo_titulos,empresarial,3.505525936990736
4,Solo_titulos,empresariales,3.793208009442517
4,Solo_titulos,empresas,2.9459101490553135
4,Solo_titulos,entorno,2.6945957207744073
4,Solo_titulos,equipo,2.9459101490553135
4,Solo_titulos,equipos,1.5959834321062976
4,Solo_titulos,equipos multidisciplinarios,2.3268709406490897
4,Solo_titulos,equipos trabajo,2.406913648322626
4,Solo_titulos,especialidad,3.1000608288825715
4,Solo_titulos,especialización,3.2823823856765264
4,Solo_titulos,estrategias,3.2823823856765264
4,Solo_titulos,está,3.2823823856765264
4,Solo_titulos,estándares,2.4939250253122562
4,Solo_titulos,estándares calidad,3.505525936990736
4,Solo_titulos,evaluación,2.6945957207744073
4,Solo_titulos,evaluar,2.4939250253122562
4,Solo_titulos,evaluar gestionar,3.1000608288825715
4,Solo_titulos,evolución,2.8123787564307907
4,Solo_titulos,experiencia,3.793208009442517
4,Solo_titulos,fin,3.505525936990736
4,Solo_titulos,forma,1.9473813189441862
4,Solo_titulos,formación,1.5959834321062976
4,Solo_titulos,formación ciencias,2.9459101490553135
4,Solo_titulos,formación permite,2.9459101490553135
4,Solo_titulos,formular,3.2823823856765264
4,Solo_titulos,función,3.505525936990736
4,Solo_titulos,generación,3.1000608288825715
4,Solo_titulos,generando,3.1000608288825715
4,Solo_titulos,generar,2.6945957207744073
4,Solo_titulos,generar soluciones,3.1000608288825715
4,Solo_titulos,gestiona,3.2823823856765264
4,Solo_titulos,gestionar,2.001448540214462
4,Solo_titulos,gestionar proyectos,2.589235205116581
4,Solo_titulos,gestión,1.9473813189441862
4,Solo_titulos,gestión información,3.505525936990736
4,Solo_titulos,gestión proyectos,2.6945957207744073
4,Solo_titulos,global,2.8123787564307907
4,Solo_titulos,habilidades,2.406913648322626
4,Solo_titulos,hardware,2.6945957207744073
4,Solo_titulos,herramientas,2.252762968495368
4,Solo_titulos,humana,3.2823823856765264
4,Solo_titulos,identificar,3.1000608288825715
4,Solo_titulos,idioma,3.1000608288825715
4,Solo_titulos,idioma inglés,3.1000608288825715
4,Solo_titulos,impacto,3.1000608288825715
4,Solo_titulos,implementa,3.1000608288825715
4,Solo_titulos,implementación,2.589235205116581
4,Solo_titulos,implementar,2.1192315758708453
4,Solo_titulos,implementar soluciones,3.1000608288825715
4,Solo_titulos,industria,2.589235205116581
4,Solo_titulos,información,1.3083013596545165
4,Solo_titulos,información comunicaciones,2.9459101490553135
4,Solo_titulos,información comunicación,2.9459101490553135
4,Solo_titulos,informática,1.5959834321062976
4,Solo_titulos,informática universidad,2.6945957207744073
4,Solo_titulos,informáticas,2.3268709406490897
4,Solo_titulos,informático,2.8123787564307907
4,Solo_titulos,informáticos,1.5596157879354227
4,Solo_titulos,ingeniero,1.672944473242426
4,Solo_titulos,ingeniero civil,2.589235205116581
4,Solo_titulos,ingeniero ejecución,3.2823823856765264
4,Solo_titulos,ingeniero informática,3.2823823856765264
4,Solo_titulos,ingeniería,1.5245244681241528
4,Solo_titulos,ingeniería software,2.3268709406490897
4,Solo_titulos,inglés,2.8123787564307907
4,Solo_titulos,innovación,1.756326082181477
4,Solo_titulos,innovación emprendimiento,3.1000608288825715
4,Solo_titulos,innovador,3.505525936990736
4,Solo_titulos,innovadoras,2.406913648322626
4,Solo_titulos,instituciones,2.9459101490553135
4,Solo_titulos,instituciones públicas,3.1000608288825715
4,Solo_titulos,instituto,3.1000608288825715
4,Solo_titulos,integración,2.9459101490553135
4,Solo_titulos,integral,2.589235205116581
4,Solo_titulos,integrales,3.2823823856765264
4,Solo_titulos,inteligencia,2.3268709406490897
4,Solo_titulos,inteligencia artificial,2.589235205116581
4,Solo_titulos,interdisciplinarios,3.1000608288825715
4,Solo_titulos,internacionales,3.505525936990736
4,Solo_titulos,investigación,2.8123787564307907
4,Solo_titulos,jefe,3.2823823856765264
4,Solo_titulos,junto,3.2823823856765264
4,Solo_titulos,laboral,3.2823823856765264
4,Solo_titulos,legal,3.505525936990736
4,Solo_titulos,legal vigente,3.505525936990736
4,Solo_titulos,lenguajes,2.9459101490553135
4,Solo_titulos,lenguajes programación,3.1000608288825715
4,Solo_titulos,liderando,3.505525936990736
4,Solo_titulos,liderar,2.3268709406490897
4,Solo_titulos,liderar equipos,2.589235205116581
4,Solo_titulos,liderazgo,2.6945957207744073
4,Solo_titulos,manager,3.793208009442517
4,Solo_titulos,manejo,3.2823823856765264
4,Solo_titulos,manera,2.6945957207744073
4,Solo_titulos,mantención,3.1000608288825715
4,Solo_titulos,marco,3.1000608288825715
4,Solo_titulos,marcos,3.793208009442517
4,Solo_titulos,mediante,2.9459101490553135
4,Solo_titulos,medio,2.589235205116581
4,Solo_titulos,mejora,2.4939250253122562
4,Solo_titulos,mejora continua,3.1000608288825715
4,Solo_titulos,metodologías,2.4939250253122562
4,Solo_titulos,modelos,3.2823823856765264
4,Solo_titulos,multidisciplinarios,1.9473813189441862
4,Solo_titulos,mundo,2.6945957207744073
4,Solo_titulos,nacional,3.1000608288825715
4,Solo_titulos,necesidades,2.1837700970084164
4,Solo_titulos,negocios,2.6945957207744073
4,Solo_titulos,nivel,2.406913648322626
4,Solo_titulos,normativa,3.2823823856765264
4,Solo_titulos,normativa legal,3.505525936990736
4,Solo_titulos,nuevas,2.9459101490553135
4,Solo_titulos,objetivos,2.9459101490553135
4,Solo_titulos,organizacionales,2.589235205116581
4,Solo_titulos,organizaciones,1.756326082181477
4,Solo_titulos,organización,2.252762968495368
4,Solo_titulos,partir,2.9459101490553135
4,Solo_titulos,país,2.8123787564307907
4,Solo_titulos,pensamiento,2.8123787564307907
4,Solo_titulos,pensamiento crítico,2.9459101490553135
4,Solo_titulos,perfil,2.1192315758708453
4,Solo_titulos,perfil egreso,2.406913648322626
4,Solo_titulos,permanente,2.589235205116581
4,Solo_titulos,permitan,2.8123787564307907
4,Solo_titulos,permite,2.0586069540544107
4,Solo_titulos,persona,2.8123787564307907
4,Solo_titulos,persona humana,3.505525936990736
4,Solo_titulos,personas,2.4939250253122562
4,Solo_titulos,plan,3.1000608288825715
4,Solo_titulos,planificar,3.1000608288825715
4,Solo_titulos,plataformas,2.9459101490553135
4,Solo_titulos,podrá,3.505525936990736
4,Solo_titulos,posee,2.252762968495368
4,Solo_titulos,presencial,3.2823823856765264
4,Solo_titulos,principios,2.252762968495368
4,Solo_titulos,principios éticos,3.2823823856765264
4,Solo_titulos,privadas,2.9459101490553135
4,Solo_titulos,privado,3.1000608288825715
4,Solo_titulos,problemas,1.8472978603872037
4,Solo_titulos,problemas complejos,2.9459101490553135
4,Solo_titulos,problemáticas,2.9459101490553135
4,Solo_titulos,procesos,1.8472978603872037
4,Solo_titulos,productivo,3.793208009442517
4,Solo_titulos,profesional,1.1782482314063187
4,Solo_titulos,profesional capaz,3.1000608288825715
4,Solo_titulos,profesionales,2.252762968495368
4,Solo_titulos,profesionales capaces,3.2823823856765264
4,Solo_titulos,profesión,3.1000608288825715
4,Solo_titulos,programa,2.6945957207744073
4,Solo_titulos,programación,2.6945957207744073
4,Solo_titulos,promoción,3.2823823856765264
4,Solo_titulos,promoción bien,3.2823823856765264
4,Solo_titulos,propios,3.1000608288825715
4,Solo_titulos,proyectos,1.336472236621213
4,Solo_titulos,proyectos informáticos,2.1837700970084164
4,Solo_titulos,proyectos tecnologías,3.2823823856765264
4,Solo_titulos,proyectos tecnológicos,2.8123787564307907
4,Solo_titulos,prácticas,2.9459101490553135
4,Solo_titulos,prácticas industria,3.505525936990736
4,Solo_titulos,públicas,2.9459101490553135
4,Solo_titulos,públicas privadas,2.9459101490553135
4,Solo_titulos,público,3.2823823856765264
4,Solo_titulos,quehacer,3.2823823856765264
4,Solo_titulos,quehacer profesional,3.2823823856765264
4,Solo_titulos,recursos,2.4939250253122562
4,Solo_titulos,redes,2.6945957207744073
4,Solo_titulos,región,3.505525936990736
4,Solo_titulos,relacionados,3.1000608288825715
4,Solo_titulos,requerimientos,2.9459101490553135
4,Solo_titulos,resolución,3.2823823856765264
4,Solo_titulos,resolver,2.0586069540544107
4,Solo_titulos,resolver problemas,2.3268709406490897
4,Solo_titulos,respetando,3.1000608288825715
4,Solo_titulos,respeto,3.1000608288825715
4,Solo_titulos,responsabilidad,2.252762968495368
4,Solo_titulos,responsabilidad social,2.406913648322626
4,Solo_titulos,responsable,3.1000608288825715
4,Solo_titulos,resultados,3.505525936990736
4,Solo_titulos,rol,3.505525936990736
4,Solo_titulos,sector,3.1000608288825715
4,Solo_titulos,sector público,3.2823823856765264
4,Solo_titulos,sede,3.505525936990736
4,Solo_titulos,seguridad,2.1192315758708453
4,Solo_titulos,seguridad información,3.1000608288825715
4,Solo_titulos,según,2.6945957207744073
4,Solo_titulos,sello,2.589235205116581
4,Solo_titulos,semestres,3.2823823856765264
4,Solo_titulos,sentido,3.1000608288825715
4,Solo_titulos,servicios,2.3268709406490897
4,Solo_titulos,siendo,2.9459101490553135
4,Solo_titulos,siendo capaz,3.1000608288825715
4,Solo_titulos,sistemas,1.4578330936254802
4,Solo_titulos,sistemas computacionales,3.2823823856765264
4,Solo_titulos,sistemas información,2.589235205116581
4,Solo_titulos,sistemas informáticos,2.4939250253122562
4,Solo_titulos,sistemas redes,3.1000608288825715
4,Solo_titulos,social,1.8472978603872037
4,Solo_titulos,sociales,3.2823823856765264
4,Solo_titulos,sociedad,2.4939250253122562
4,Solo_titulos,software,1.4578330936254802
4,Solo_titulos,software hardware,3.1000608288825715
4,Solo_titulos,soluciones,1.3654597734944653
4,Solo_titulos,soluciones informáticas,2.589235205116581
4,Solo_titulos,soluciones innovadoras,3.2823823856765264
4,Solo_titulos,soluciones tecnológicas,2.589235205116581
4,Solo_titulos,sostenible,3.1000608288825715
4,Solo_titulos,superior,3.2823823856765264
4,Solo_titulos,sólida,2.589235205116581
4,Solo_titulos,sólida formación,2.589235205116581
4,Solo_titulos,sólidos,3.1000608288825715
4,Solo_titulos,tecnología,2.8123787564307907
4,Solo_titulos,tecnologías,1.2809023854664021
4,Solo_titulos,tecnologías información,1.5596157879354227
4,Solo_titulos,tecnológica,2.406913648322626
4,Solo_titulos,tecnológicas,2.252762968495368
4,Solo_titulos,tecnológico,2.9459101490553135
4,Solo_titulos,tecnológicos,2.1837700970084164
4,Solo_titulos,telecomunicaciones,3.1000608288825715
4,Solo_titulos,tic,2.9459101490553135
4,Solo_titulos,toma,2.406913648322626
4,Solo_titulos,toma decisiones,2.406913648322626
4,Solo_titulos,trabajar,2.6945957207744073
4,Solo_titulos,trabajar equipos,3.2823823856765264
4,Solo_titulos,trabajo,1.672944473242426
4,Solo_titulos,trabajo equipo,3.2823823856765264
4,Solo_titulos,transformación,2.3268709406490897
4,Solo_titulos,transformación digital,2.589235205116581
4,Solo_titulos,través,2.1192315758708453
